# Semihemispheric modelled mole fractions for HFC-227ea 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.686695+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1973,1,1973.0,-0.007716959843503111,0.003752773437021117,0.03399723209184503,0.003979873305988395,0.00016280703861226681,0.008652163535605531,0.027283831176968993,0.010283656551006331,-0.00021966224720376034,0.00046192723867687253,0.0010829843943793954,0.0005297337592085965,0.09009497678009659,0.07018889417022611,0.04452091801738287,0.047569470917505505
1973,2,1973.08,-0.01144817927665775,-0.005152634148901644,0.024848686215634186,0.002802843250252807,-0.002363597109280898,0.0047761784940732075,0.024393389159865553,0.010441643149003517,-3.343058469233123e-05,0.0007033585303303876,0.0015838012847861804,0.001049484865590313,0.08529015128216227,0.0715882649853489,0.04327727034791779,0.04667728204859176
1973,3,1973.17,-0.015583772394783027,-0.010871742650508923,0.01855842057404487,0.000840123117809929,-0.0065042286947271915,-0.00015254516280561702,0.019042115659435904,0.008189407615792768,3.766429869498649e-05,0.0008200738403217743,0.0018652945962396826,0.0014793619406350048,0.10550703150595236,0.07783540150346789,0.04542506984819981,0.04690003641615974
1973,4,1973.25,-0.011560767910989946,-0.01035678588966578,0.016579170929366907,-0.0010284448510377027,-0.00953205619814373,-0.0058947013584288825,0.013666106668693547,0.005597976730488341,-2.489537934055745e-05,0.000773262414276381,0.0019530948072960543,0.0017535498053568854,0.07581456977083587,0.07450320063459577,0.04524477236028613,0.04598509048667324
1973,5,1973.33,-0.004645402030482809,-0.007360079781058954,0.016151214826089836,-0.002545587693874391,-0.0069373711447631116,-0.006023762920688297,0.011466433029558793,0.0035725639969949583,-9.333737725221123e-05,0.0006549446963982099,0.0019205923017136563,0.001883117945120493,0.030868799315077453,0.07442905740959065,0.04590494921049769,0.046259439754223454
1973,6,1973.42,-9.941765102624062e-05,-0.004739704346596465,0.015322395584181745,-0.004076395648707576,-0.0032333593517715658,-0.003703276775081344,0.010407971645222317,0.0020589886069407896,-5.7195620230478634e-05,0.0006210049994449143,0.0018654014013379323,0.0019110700824426273,0.010445104089717152,0.07513708646743053,0.047860609019847525,0.04779524684536818
1973,7,1973.5,0.0002782833839206704,0.004365102225768702,0.014627289358088238,-0.0038344195215303557,-0.0006087566071954517,-0.00045724120392670977,0.006553474173994144,0.0012541584483358606,7.299952133922277e-05,0.0006752553899612886,0.0017751569196156219,0.0018786784638734726,0.016553367382916576,0.0620944650328216,0.04689364273184393,0.04709446118786092
1973,8,1973.58,-0.0001921516608800529,0.013564890274785904,0.012583974905522231,-0.003350690442975119,0.0005460490318453191,0.007544174872381749,0.006065491337731574,0.0009758388694235168,0.0002465429363497532,0.0008772751082331159,0.0016754682266552714,0.0018107534768244335,0.02921156501876875,0.062377952484395455,0.04572567850175726,0.04670912769721189
1973,9,1973.67,0.0009430033808973139,0.019008426361032966,0.011753730301974184,-0.00327836503153344,0.0023614642324480666,0.013959146106933084,0.007625330320663953,0.0014949093308920453,0.00048758455198931206,0.0012176813889865094,0.0016981742388249156,0.0017578630586594732,0.04144270239419497,0.07104126097124537,0.04575063493156692,0.04730925618202037
1973,10,1973.75,1.2663460192255795e-05,0.018101752313911663,0.02134632221863894,-0.002337518549730469,0.004723000979581437,0.015528625409439818,0.010971744107255784,0.0020239373134532967,0.0008221303720171046,0.0015920695942043318,0.0018455373904155588,0.0017580827762149983,0.010765772651647961,0.06257077112644899,0.04314081000836583,0.044583272487977506
