# Semihemispheric mole fraction growth rate for HFC-227ea 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.745657+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1973,1,1973.04,0.001855083353568586,0.001891275536144445,0.002765370926021436,0.0033116026529852547,0.03584760492018671,0.023714575351526816,0.012216853378933223,0.011894349912627696
1973,2,1973.12,0.0019301961557239785,0.0020149455658161415,0.0025616063965365763,0.0031099101156725575,0.0353807218725851,0.023186398149439458,0.012161207425191348,0.011949469266589997
1973,3,1973.21,0.002047578158123121,0.0022866825817030455,0.002581523983417712,0.0029794044301524676,0.03468938742853067,0.022727917363132035,0.01208761131513465,0.012092123946581683
1973,4,1973.29,0.00207601371681214,0.0025962838645685405,0.002671273530429566,0.0029237876248058288,0.03364557713672763,0.022378342959266277,0.012078953191431136,0.012286096958359248
1973,5,1973.37,0.0019414538688300746,0.002833181036057344,0.00272959815358774,0.002916011346658991,0.0320649841957273,0.02211553352533121,0.012174977877705103,0.01250196087241693
1973,6,1973.46,0.001669489619901808,0.002909826842065474,0.0027772511308264843,0.002928944426250005,0.02996714495049232,0.02191182347943472,0.012375951183677559,0.012725336226620408
1973,7,1973.54,0.0013520220698898008,0.0027670772970581053,0.0029080339590861724,0.002949116740657564,0.027564939733013227,0.02167627901938894,0.01264456009854306,0.012932984934452349
1973,8,1973.62,0.0010540195283386563,0.0024169164615241165,0.003135292798333975,0.002978415671210847,0.025074697941406158,0.02130513763255449,0.01292294897183221,0.013098590317425272
1973,9,1973.71,0.000786940422948701,0.0019366072176926236,0.003330859678839288,0.0030076957260258613,0.022657260558152703,0.02077195569494947,0.01317770754409051,0.01321777415504623
1973,10,1973.79,0.0005390811989794893,0.0014304598276660943,0.0032809331777043376,0.002999261724922,0.020313855045595682,0.020030742468366385,0.013384839361463709,0.013292598943055588
1973,11,1973.87,0.00031785478822381576,0.000989491574790615,0.002907766719002749,0.002905618629602196,0.01818335461197594,0.019027391307402764,0.013519212237791912,0.013329615640369148
1973,12,1973.96,0.00016245555370017316,0.0006830909524719,0.0023470602557976233,0.002714348272129972,0.01682513676003958,0.017827793177969915,0.013548989483871073,0.013347043661502096
1974,1,1974.04,0.00013125732053127418,0.0005804525085962422,0.0018735050849331874,0.002472173761527211,0.016553989994007635,0.01658272968628379,0.013423609092490534,0.013354541420926425
1974,2,1974.12,0.00023181228059895777,0.0006927435895086662,0.0016533213372596583,0.002251572393034359,0.017094694777388297,0.015506877944133251,0.013143260515843224,0.013343796097308309
1974,3,1974.21,0.0003922941593177951,0.0009640754461108575,0.0016581808192713164,0.0021014599212054764,0.018217126993132382,0.01484185326178906,0.012785722145389216,0.013310914588991724
