# Semihemispheric monthly emissions for HFC-227ea 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.795982+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1973,1,1973.0,-0.5588989509633393,-0.443287194808363,0.2499911922350293,-0.4934500042572836,3.9147831503418455,2.352778872189352,0.8638741142826528,0.705290416645678
1973,2,1973.08,-0.5588989509633393,-0.443287194808363,0.2499911922350293,-0.4934500042572836,3.9147752925277404,2.3527887023576897,0.8638744909191549,0.7052838312374774
1973,3,1973.17,-0.5588989509633393,-0.443287194808363,0.2499911922350293,-0.4934500042572836,3.914767475992982,2.3527985030818557,0.8638748748227498,0.7052773141700508
1973,4,1973.25,0.33785763871856034,0.03177090398094151,0.35752241444606625,-0.4169088854459915,2.6509600741757064,2.2914263181249575,0.8213852553820211,0.7192032239638803
1973,5,1973.33,0.33785763871856034,0.03177090398094151,0.35752241444606625,-0.4169088854459915,2.65095851632225,2.291426520237693,0.8213868402966327,0.7192032551822352
1973,6,1973.42,0.33785763871856034,0.03177090398094151,0.35752241444606625,-0.4169088854459915,2.650956960848781,2.291426722145693,0.8213884262330042,0.7192032905451605
1973,7,1973.5,-0.07337809204909718,0.5127225051764981,0.43334279624104965,-0.31267379239761794,1.4476509545832077,2.283327946192809,0.8938480573658567,0.8373163084819107
1973,8,1973.58,-0.07337809204909718,0.5127225051764981,0.43334279624104965,-0.31267379239761794,1.4476512781378632,2.2833253598526113,0.8938501932505306,0.8373139981616652
1973,9,1973.67,-0.07337809204909718,0.5127225051764981,0.43334279624104965,-0.31267379239761794,1.4476516002618556,2.2833227908093723,0.8938523271971912,0.8373117038520009
1973,10,1973.75,-0.4291012950707227,0.06422362626472022,1.3620009635669703,-0.30720233350984927,4.127345134798937,2.1864857451560784,0.8348004303847076,0.7985429626757539
