# Semihemispheric mole fraction growth rate for HFC-152a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.951359+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1973,1,1973.04,0.02869930792640888,0.015170528398663759,0.024717551353394145,0.02671546508967075,0.35533510077085345,0.1998264281658733,0.09310330598127622,0.08559715268738263
1973,2,1973.12,0.026953829133931205,0.01644266122328321,0.021213737137792687,0.02623135009265013,0.3504796128698075,0.19443065637607224,0.09312233170779433,0.08746505136189164
1973,3,1973.21,0.02404121527537523,0.018778616149196483,0.01819868470692501,0.02526728783365455,0.3445321224735532,0.19095971569476822,0.09271979758641394,0.08887636965564458
1973,4,1973.29,0.02100425120374592,0.023103788041854683,0.0165854382378514,0.02577092556915141,0.335756533531857,0.18916631610573773,0.0923406491481282,0.08984958963023272
1973,5,1973.37,0.018671497250280073,0.028820297642087545,0.017142596129875756,0.02842165849705978,0.3223641682436927,0.1880947955310482,0.09218146698448235,0.09043612740277876
1973,6,1973.46,0.017156525993552506,0.033305876659157053,0.019628136183919787,0.03149327877707237,0.30368735432305277,0.18674004391484506,0.09235511255247181,0.0907229247575738
1973,7,1973.54,0.015918862569756272,0.03260775572288082,0.022620312562881256,0.0313991316429591,0.28041304106041004,0.1838932616651888,0.09267540983473203,0.09075507810347865
1973,8,1973.62,0.014596190544972054,0.02553480469828154,0.024240633345125703,0.026480906331610106,0.2541517438818956,0.1786189054457584,0.09283634060327693,0.09054089066406441
1973,9,1973.71,0.013584548049554682,0.014785029043475824,0.02340857128291763,0.018491632563636347,0.22695724934503106,0.17076691924122314,0.09268452018086289,0.0901029107216
1973,10,1973.79,0.014280738801874438,0.005549913928759544,0.020458437967279832,0.01172158369296273,0.20038820971632132,0.1603576887600987,0.09195939044814597,0.08943895228683563
1973,11,1973.87,0.01742327502923662,0.001055142925746539,0.016762719586769385,0.008872434816256932,0.17694007504066547,0.14780459502657842,0.09044585973153738,0.08852938692653518
1973,12,1973.96,0.022344986382981467,0.001254912074339815,0.013466394803162605,0.009497295605634242,0.16205089724678007,0.13446969093369746,0.08817670359535594,0.08734898344154227
1974,1,1974.04,0.02711473717381645,0.004070472883293882,0.010766927236632407,0.010947878323150008,0.1591398130385826,0.12228148668365618,0.0851376790621646,0.08580748459531315
1974,2,1974.12,0.03040930661647076,0.008113140734923452,0.008425975557748846,0.011509149042145544,0.1645954443202375,0.11312802221912842,0.08146814593207842,0.08382605954354312
1974,3,1974.21,0.032196181611416456,0.013357597524494016,0.006644567643464131,0.01161144279815646,0.17314562408401396,0.10825601042689979,0.07764859461570259,0.08147270217347957
1974,4,1974.29,0.03329987132557568,0.020612810729360328,0.006330741617288278,0.013208919043186,0.18141251071269449,0.10739367131224237,0.07416044313410722,0.07890791285186761
1974,5,1974.37,0.03434833613598485,0.029146603826031747,0.008225390909599771,0.01697952359061498,0.18684787351714272,0.10950344174984732,0.07137251315880601,0.07632222264324881
1974,6,1974.46,0.03526200735698757,0.036197199420521235,0.012043177574182775,0.02118964399790742,0.18705786330231675,0.11338716475970369,0.06960244960628868,0.07392559875444973
1974,7,1974.54,0.035311774544576256,0.03767572808269293,0.016315255171056017,0.02224091887291453,0.17963630965382585,0.11704087968784108,0.06871926976500951,0.07185176150910828
1974,8,1974.62,0.03418488948306316,0.032296082085017636,0.019132794073761488,0.018459906044947696,0.1647870252199643,0.11852689418282725,0.06834343515186424,0.07013652693083121
1974,9,1974.71,0.03263204183757575,0.022730970344205608,0.019394999968720968,0.011580492420918327,0.14606174485169662,0.1170708901061739,0.06827704004108005,0.06878060413191803
1974,10,1974.79,0.03263202760941442,0.01421972940947798,0.017421864998303088,0.0058735690789771654,0.12822393486796974,0.11237311737941236,0.06820119400140436,0.06772255125045219
1974,11,1974.87,0.035430642189489506,0.010117752473443422,0.014580622613715503,0.004025229242346446,0.11671070040505446,0.10486560521195346,0.06778833547167781,0.06687939594214591
1974,12,1974.96,0.040678597291114026,0.010561943126632545,0.012021126247893211,0.005578707957465116,0.11809544899998306,0.09628309931129903,0.06690705017542112,0.0661692999406755
1975,1,1975.04,0.04663857086506576,0.013680310465226289,0.009956366209495198,0.007881534269532987,0.13265142106862687,0.088931995630661,0.06530108298012839,0.06542751083621351
1975,2,1975.12,0.05204185393276492,0.01827160423632527,0.00818211182265032,0.009220353239722466,0.1540942156873202,0.08516042707056634,0.06297371254199917,0.06449259793646873
1975,3,1975.21,0.056779729462847706,0.02444261788528746,0.006955022679821383,0.010034972029728736,0.1776343187797632,0.08689788768748259,0.06049556272630137,0.06338249618372416
1975,4,1975.29,0.0614911660074205,0.03307394711482922,0.007246495289600732,0.012296171546105359,0.2005284514460697,0.09420954744422251,0.05851836236794489,0.06224187919705816
1975,5,1975.37,0.06635898549126773,0.04339310566552392,0.009825557433431773,0.0167031894278963,0.22066525025747952,0.10562160205597833,0.05752646990969588,0.06125743228106758
1975,6,1975.46,0.0705718892808515,0.0524743813975095,0.014399550476490715,0.021546465704269532,0.2370484221585872,0.11899885405356157,0.05784596567621114,0.060639227494998414
1975,7,1975.54,0.07244861684675255,0.055957382910822875,0.01946802420431169,0.023248216164339343,0.24946938488817086,0.13173137954741904,0.0592387543147653,0.06052824409155757
1975,8,1975.62,0.07086604613775581,0.05219836256451078,0.023080068792144182,0.02014563134486943,0.2581597277771381,0.14209806809646142,0.061275663749591903,0.06097086998647077
