# Semihemispheric modelled mole fractions for HFC-134a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:34:22.251023+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1973,1,1973.0,-0.07746069287910737,0.9726846322074268,1.3954732874264273,-0.25298855212472765,0.24966364720321574,0.6842833444944506,0.9911403320063932,0.16064150795132023,0.19669780781960258,0.22748731540467415,0.23756884163664965,0.20286830288094057,2.0895464127197094,2.262482387087041,1.4543032254435326,1.5078365674524836
1973,2,1973.08,-0.092440323918805,1.0040488264135323,1.465849281316888,-0.28716265692933024,0.27114088774008066,0.7121794672700857,1.1073040121441786,0.16179283919261636,0.2078878947653076,0.23810814848992853,0.25153523586423826,0.2119625205267467,1.517914012697656,2.2262382286669142,1.450965067209604,1.4629249542240463
1973,3,1973.17,-0.08608954192632612,1.0265120672809378,1.5190917611807928,-0.28937824690643477,0.28687624479995666,0.7424500635180423,1.162992529012783,0.17394570152312874,0.2192546322724881,0.25019679412565854,0.2656223883640664,0.22234139111280013,1.518076492153888,2.252882199202431,1.495388387494325,1.4612007099500013
1973,4,1973.25,-0.02602691606762852,0.9540185880727892,1.4680882969803692,-0.24707585679474278,0.2735508838538361,0.7234288231300533,1.0867275781680141,0.22381548370463838,0.23054996531221478,0.26236910127854585,0.278171114174486,0.2341890392354004,1.0458444509603677,2.011203785127841,1.4667713280168237,1.4399643957743347
1973,5,1973.33,0.0073597777543060764,0.8551571751605826,1.360378882821671,-0.20594933719341255,0.2641663008800065,0.6557637708086628,0.987820572830944,0.24153648324953986,0.24089916709426382,0.272032015847225,0.2870923558436517,0.2466106119391076,0.44304603004395604,1.9988455646661003,1.4709051271245843,1.4433338197488892
1973,6,1973.42,-0.00041225559396640876,0.79309773370138,1.288102645791327,-0.20040025405843215,0.246085792713042,0.6053387207777792,0.9274591193370014,0.23092373489437146,0.24998917009668614,0.2795006085169432,0.29432922500619235,0.25754442638166364,0.14731379131632316,2.0903062797631753,1.512411429837751,1.4702232320374053
1973,7,1973.5,0.015481029063717304,0.7470378788592883,1.4429911890978124,-0.2245877887156869,0.18235785760338472,0.6114507856284949,0.7756166114116152,0.24199005296332002,0.25696643287498583,0.28594889858768385,0.2991135332258513,0.26691202167866834,0.3044148796132716,1.8248112547417652,1.4664191207831743,1.4402690615245608
1973,8,1973.58,0.027141959869568695,0.7632754665568896,1.5830586237053883,-0.22640571536256077,0.15835363004057226,0.6307846746060249,0.7633096395760295,0.23582891353481786,0.26202707483965765,0.29194894342963584,0.3025415731571688,0.2745550232351229,0.581255800335345,1.9102578941599098,1.4123084682888987,1.4030891178334064
1973,9,1973.67,0.03167002489459213,0.7957947723316493,1.6370202727800414,-0.21214192123888637,0.16077331252526286,0.6540883064922596,0.7924330979131614,0.25048264820814964,0.26699305918330757,0.29773793220877376,0.30772949137625283,0.28123329244951767,0.8099792228564472,2.1686544078084786,1.3947527907682544,1.3864171098693236
1973,10,1973.75,8.37400584511303e-05,0.8818853175203147,1.554910347269304,-0.16178898118396995,0.20672885083542183,0.6767618591614974,0.9117699890671643,0.24175973013753035,0.2728329588519808,0.30395923751824616,0.31515923460144246,0.28765331207261396,0.13641571762645735,1.9351164634042666,1.3074900980523234,1.339933664939143
