# Semihemispheric monthly emissions for HFC-134a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:34:22.352813+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1973,1,1973.0,-14.578890323638916,17.844222613610327,19.865769375581294,-17.478700229956303,41.74412438306632,42.17112625824104,16.466202110794065,13.673188136117279
1973,2,1973.08,-14.578890323638916,17.844222613610327,19.865769375581294,-17.478700229956303,41.74410419757499,42.171160029414196,16.46616961383972,13.673207532936946
1973,3,1973.17,-14.578890323638916,17.844222613610327,19.865769375581294,-17.478700229956303,41.74408442345455,42.17119320402732,16.466137869128566,13.673226689887002
1973,4,1973.25,-11.193466262891889,7.911047151312232,14.223131992388517,-15.617417192552239,31.41515011795953,38.94705103159276,15.686922262996308,12.461520921833909
1973,5,1973.33,-11.193466262891889,7.911047151312232,14.223131992388517,-15.617417192552239,31.415115115131687,38.94705376877613,15.686816131443255,12.461580531258944
1973,6,1973.42,-11.193466262891889,7.911047151312232,14.223131992388517,-15.617417192552239,31.415080864923134,38.947056480961415,15.686712295485943,12.46163932386656
1973,7,1973.5,-4.961809465661645,-2.9493186906911433,33.87932077376172,-20.57118213456124,20.466381988271106,42.14610054022486,17.540234037718196,13.590832425612025
1973,8,1973.58,-4.961809465661645,-2.9493186906911433,33.87932077376172,-20.57118213456124,20.4663946918811,42.146102238305446,17.540149837385535,13.590787585478148
1973,9,1973.67,-4.961809465661645,-2.9493186906911433,33.87932077376172,-20.57118213456124,20.466407001197414,42.14610388396719,17.54006870908959,13.59074435818077
1973,10,1973.75,-9.746391158550978,9.582027511205524,22.76152740593534,-17.861604288453236,50.44192916055031,41.49926911816501,16.592099982541935,14.65323140552654
1973,11,1973.83,-9.746391158550978,9.582027511205524,22.76152740593534,-17.861604288453236,50.44190807983003,41.499266329400534,16.591996277034955,14.653352338164943
1973,12,1973.92,-9.746391158550978,9.582027511205524,22.76152740593534,-17.861604288453236,50.441886687620176,41.49926350885419,16.59189114396618,14.65347521299891
1974,1,1974.0,-15.288682415150106,17.802329478785396,19.86458493885584,-17.479610192938708,31.64522831523922,41.16193565228595,15.95569449835607,13.009719365444452
1974,2,1974.08,-15.288682415150106,17.802329478785396,19.86458493885584,-17.479610192938708,31.645249020078964,41.16196220444973,15.95567144922075,13.0097493454299
1974,3,1974.17,-15.288682415150106,17.802329478785396,19.86458493885584,-17.479610192938708,31.645269318020738,41.16198822829474,15.955648973962338,13.009778783135934
1974,4,1974.25,-12.243916447274387,7.878843493759632,14.222826914163306,-15.617213120101951,21.210253805412663,38.091453680916615,15.346458635856592,11.654363110365477
1974,5,1974.33,-12.243916447274387,7.878843493759632,14.222826914163306,-15.617213120101951,21.210253627253977,38.09143992294973,15.346342920782426,11.654391958441309
1974,6,1974.42,-12.243916447274387,7.878843493759632,14.222826914163306,-15.617213120101951,21.210253626539483,38.091426454491256,15.346229626946245,11.654420799447115
1974,7,1974.5,-5.373376866569743,-2.960443829651922,33.87935924786143,-20.570269485004246,26.791890883537146,41.17566011249871,17.07063756359214,12.932875203383372
1974,8,1974.58,-5.373376866569743,-2.960443829651922,33.87935924786143,-20.570269485004246,26.791898983001662,41.17566287878486,17.07058411959007,12.932845154370483
1974,9,1974.67,-5.373376866569743,-2.960443829651922,33.87935924786143,-20.570269485004246,26.791906784593394,41.175665542590394,17.07053299822268,12.93281638683839
1974,10,1974.75,-9.924509973730892,9.577068331185728,22.7622054227395,-17.86012757883873,40.7452951340617,40.46224626255599,16.196174647011492,14.056535521187108
1974,11,1974.83,-9.924509973730892,9.577068331185728,22.7622054227395,-17.86012757883873,40.7452771187349,40.46224471971749,16.196093999413936,14.056645068962695
1974,12,1974.92,-9.924509973730892,9.577068331185728,22.7622054227395,-17.86012757883873,40.745258808405396,40.46224316007699,16.196012117789596,14.056756563272941
1975,1,1975.0,-15.418564620427787,17.788352854549885,19.864975582342595,-17.478503457678016,38.22125196840421,39.98535818235987,15.70111710315074,12.313639047002122
1975,2,1975.08,-15.418564620427787,17.788352854549885,19.864975582342595,-17.478503457678016,38.221270922816,39.98539457724772,15.701100013212447,12.313657886148468
1975,3,1975.17,-15.418564620427787,17.788352854549885,19.864975582342595,-17.478503457678016,38.22128950824983,39.98543025049977,15.70108335615044,12.31367641926975
1975,4,1975.25,-12.831166396383196,7.8615560019388795,14.223767326562665,-15.615246930392459,25.889272901228225,36.45291605226071,14.996956198151622,10.827097435658844
1975,5,1975.33,-12.831166396383196,7.8615560019388795,14.223767326562665,-15.615246930392459,25.88934674194413,36.452902106369216,14.996843220770756,10.827080884524667
1975,6,1975.42,-12.831166396383196,7.8615560019388795,14.223767326562665,-15.615246930392459,25.88941947285501,36.45288845378895,14.996732611686411,10.827065274489394
1975,7,1975.5,-5.660639857873321,-2.962211834732443,33.880657189758494,-20.56759745150339,14.520090443333881,40.546134226514624,16.64644020836585,12.195170376325297
