# Semihemispheric monthly emissions for HFC-143a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:19.849246+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1973,1,1973.0,-0.8602035242802231,-0.52783415914746,3.1534394692862406,-2.2522263423834374,9.034090883487558,9.112858795576292,3.5993706892267925,2.7134172368184726
1973,2,1973.08,-0.8602035242802231,-0.52783415914746,3.1534394692862406,-2.2522263423834374,9.034090588406372,9.112858925856255,3.5993708975072956,2.713417967018607
1973,3,1973.17,-0.8602035242802231,-0.52783415914746,3.1534394692862406,-2.2522263423834374,9.034090295904942,9.112859055036582,3.599371105629866,2.7134186920564223
1973,4,1973.25,-0.8436493712215452,0.9558458021347178,1.5636221283821214,-3.708024247929643,6.805495249401357,8.967641521283774,3.553887084445069,2.7727091486285738
1973,5,1973.33,-0.8436493712215452,0.9558458021347178,1.5636221283821214,-3.708024247929643,6.805495337547165,8.967639388840393,3.5538905818730697,2.7727026834250252
1973,6,1973.42,-0.8436493712215452,0.9558458021347178,1.5636221283821214,-3.708024247929643,6.805495426404132,8.967637260980153,3.5538940788582636,2.7726962705967684
1973,7,1973.5,-1.3083292020892259,3.3906174139265204,4.741429390876874,2.6641113470723212,4.725388871810602,9.594802695772076,3.678515979748364,2.937087745858166
1973,8,1973.58,-1.3083292020892259,3.3906174139265204,4.741429390876874,2.6641113470723212,4.725385497908685,9.594809060737878,3.6785060966555467,2.9370840106915628
1973,9,1973.67,-1.3083292020892259,3.3906174139265204,4.741429390876874,2.6641113470723212,4.725382153588979,9.59481548100075,3.678496598444805,2.9370804272952364
1973,10,1973.75,-2.622622368224256,-0.8759614692535251,3.4281254745619663,-5.2502676467347555,10.57222170426862,9.39156348386253,3.6387426577016755,3.1164808475173196
1973,11,1973.83,-2.622622368224256,-0.8759614692535251,3.4281254745619663,-5.2502676467347555,10.572227445679394,9.391562281527438,3.6387521368135145,3.1164997802513947
1973,12,1973.92,-2.622622368224256,-0.8759614692535251,3.4281254745619663,-5.2502676467347555,10.572233187862347,9.391561083197574,3.6387616584014304,3.116518843542577
1974,1,1974.0,-1.008099401369691,-0.5359618493239395,3.1534974923815753,-2.2519240865885877,7.134607656095417,8.878403104610493,3.5446557592338155,2.592105543064617
1974,2,1974.08,-1.008099401369691,-0.5359618493239395,3.1534974923815753,-2.2519240865885877,7.1346076360226744,8.878403322931476,3.5446556798236726,2.592106072950585
