# Global mole fraction growth rate for HFC-143a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:19.739292+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1973,1,1973.04,0.024433028203873774,0.1493135306406901
1973,2,1973.12,0.02444890564976253,0.15017832813118331
1973,3,1973.21,0.02435732368466516,0.15102017169214552
1973,4,1973.29,0.02465131422759396,0.15142433585732323
1973,5,1973.37,0.02556045218325488,0.1508636886971194
1973,6,1973.46,0.026526297655598743,0.14906388729165426
1973,7,1973.54,0.026255810306823772,0.1460770989112487
1973,8,1973.62,0.023998680090699213,0.14201460298089816
1973,9,1973.71,0.0202279870990264,0.13697753355973905
1973,10,1973.79,0.016508054783377732,0.13105204808372486
1973,11,1973.87,0.014100403411845876,0.12454640726781667
1973,12,1973.96,0.013209627143891985,0.11821156243193742
1974,1,1974.04,0.013124367886369373,0.1130076144799765
1974,2,1974.12,0.013156689358721036,0.10947881953228537
1974,3,1974.21,0.013238166618113197,0.1075791872126579
1974,4,1974.29,0.013860274382361757,0.1068405307769174
1974,5,1974.37,0.015242031718038748,0.10660016431916967
1974,6,1974.46,0.016802026738416985,0.10614573272349472
1974,7,1974.54,0.017210464135231657,0.10463218965918956
1974,8,1974.62,0.015684896172165088,0.10142815083804835
1974,9,1974.71,0.012674295107018993,0.09655663798086271
1974,10,1974.79,0.009722567545051231,0.09066478918357872
1974,11,1974.87,0.008074732630489115,0.08465925733565183
1974,12,1974.96,0.007927500686376682,0.07957046466952522
1975,1,1975.04,0.008571216788719901,0.076255454679187
1975,2,1975.12,0.009321699639624375,0.0752640519985038
1975,3,1975.21,0.010118215601320594,0.07691424897922243
1975,4,1975.29,0.011467206456423351,0.08119706909739598
1975,5,1975.37,0.01359158844543868,0.08746895597965626
1975,6,1975.46,0.015894240692621495,0.09474089819790685
1975,7,1975.54,0.017012787607934565,0.10193910155938951
1975,8,1975.62,0.016127466384342804,0.10831333628970347
1975,9,1975.71,0.013645343437385648,0.11368860839321149
1975,10,1975.79,0.011060680169406267,0.11825270413923286
1975,11,1975.87,0.009577502586239628,0.12208409523027496
1975,12,1975.96,0.009365081946009936,0.124964464880896
1976,1,1976.04,0.009695946168829104,0.12641690050765478
1976,2,1976.12,0.00989056659401201,0.12624990991647228
1976,3,1976.21,0.009924779846539222,0.12485227288759596
1976,4,1976.29,0.0103725034031161,0.12290497925312062
1976,5,1976.37,0.011532976547069518,0.12084816628932378
1976,6,1976.46,0.012884282747869902,0.11886024246686816
1976,7,1976.54,0.013140837495658114,0.11691877994428926
1976,8,1976.62,0.01154326385089788,0.11483439879844032
1976,9,1976.71,0.008536725208920348,0.11242257803600214
1976,10,1976.79,0.005635397232862179,0.10939166100116034
1976,11,1976.87,0.004041037477442234,0.10548474431164051
1976,12,1976.96,0.003895329657756205,0.1007636603284957
1977,1,1977.04,0.004418394837996515,0.09557242304162027
1977,2,1977.12,0.004877384914978228,0.09039020124337123
1977,3,1977.21,0.005208399315149654,0.08583815137343813
1977,4,1977.29,0.005957445457723875,0.08254758923919576
1977,5,1977.37,0.007412652077864007,0.08088126961212724
1977,6,1977.46,0.009054460878322493,0.08095902680839233
1977,7,1977.54,0.00960978141128851,0.08246937901239008
1977,8,1977.62,0.00833573565834939,0.08449888471232707
1977,9,1977.71,0.0056943851361575745,0.08601181612908675
1977,10,1977.79,0.003217832086682146,0.08614208102514692
1977,11,1977.87,0.0021162597725736055,0.08446976204170695
1977,12,1977.96,0.002523898937913879,0.08116416209609932
1978,1,1978.04,0.0036382992452143803,0.07678325848693851
1978,2,1978.12,0.004698315381991674,0.07221352852391252
