# Semihemispheric mole fraction growth rate for HFC-143a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:19.771781+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1973,1,1973.04,0.02027836278113386,0.020394403307817333,0.02763338983538407,0.02942595689115983,0.3217829127767039,0.20994826497440602,0.10653643560130609,0.10599677952023971
1973,2,1973.12,0.0191670573137762,0.022438397282113928,0.02664481826327958,0.029545349739880374,0.3198062045542525,0.20763508621687662,0.1061469256277091,0.10569377047061478
1973,3,1973.21,0.01766327433780459,0.024434019286122034,0.02613231297167381,0.029199688143060232,0.3148814432427508,0.20577624378622014,0.10607655413391653,0.1064150506689487
1973,4,1973.29,0.01593107944823297,0.026198466462436162,0.026361708259679893,0.030114002740026832,0.3058944635453872,0.20462222650642162,0.10678613745877641,0.1078146018040186
1973,5,1973.37,0.014167765584981845,0.02758952684513777,0.02763279497025416,0.032851721332645724,0.2919717339534793,0.2038431848049033,0.10833273586505128,0.10954305186811346
1973,6,1973.46,0.012489708673278076,0.027972284847445246,0.0297017031576787,0.03594149394399291,0.27329949918062496,0.20294083730477663,0.11057049478356688,0.1113929702790409
1973,7,1973.54,0.01088442898530135,0.026170971624638436,0.03152760043043827,0.036440240186917036,0.2511817898559377,0.2009804199906798,0.11319017313803931,0.11319970595160438
1973,8,1973.62,0.009241658442497223,0.021753868449550004,0.03194480681994155,0.03305438665080801,0.22734930902977368,0.19713355563555482,0.1157992000657706,0.114773287464846
1973,9,1973.71,0.0075006238027970065,0.015747123781101893,0.030423852724914154,0.02724034808729247,0.20358646782777362,0.1912751876722915,0.11811939841463687,0.1159835875083904
1973,10,1973.79,0.00585224079699026,0.010333141854512479,0.02745931342473925,0.02238752305726893,0.18147121599444457,0.1833018002988972,0.11988007027900481,0.11672434687627914
1973,11,1973.87,0.004553405711313864,0.007197507361560077,0.024146155528715286,0.020504545045794197,0.1632211515198903,0.17333043044726534,0.1208410178503742,0.11703703417450725
1973,12,1973.96,0.003708043642171112,0.006638939947554878,0.021414332236219236,0.02107719274962269,0.15236236887122365,0.16234944478391478,0.12084231827363526,0.11714410957493754
1974,1,1974.04,0.0031196680398259432,0.007893762605539277,0.019556034159406335,0.021928006740705882,0.15071800971251698,0.15159308207024771,0.1196828588914053,0.11724465065669877
1974,2,1974.12,0.002584587501507402,0.009912502131566744,0.01835113594074936,0.021778531861060588,0.15554113235155254,0.1423178516331812,0.11746652925108664,0.1173427098796708
1974,3,1974.21,0.002071784692063168,0.012069785216522659,0.017647673510196797,0.021163423053670118,0.16248589667490224,0.1358002659525142,0.11469978376473704,0.11737304494515985
1974,4,1974.29,0.0017225471390912646,0.014190702227182555,0.017704300626105802,0.021823547537067334,0.168253109255824,0.13242643304592797,0.11195812616057191,0.1172608777582358
1974,5,1974.37,0.0016794300576364546,0.016132060010706023,0.01882100846437879,0.024335628339433615,0.1707448714164305,0.13172151003182453,0.109631806407101,0.116973270223129
1974,6,1974.46,0.0019675053726782676,0.017231936900777168,0.020767498025708445,0.02724116665450397,0.16834473904777644,0.132973402661597,0.10794498018355164,0.1165236187266806
1974,7,1974.54,0.00245160113247727,0.01625701781994726,0.022521972171944758,0.027611265416557323,0.15926971810451818,0.1345793637880878,0.10686294006072168,0.11585326794071646
1974,8,1974.62,0.0029067525120792387,0.012726309610162152,0.022940195623375292,0.024166326943043607,0.14361786819220407,0.13477313114141365,0.10613903552841787,0.11486818407227069
1974,9,1974.71,0.0031793041737711077,0.0076473971625096865,0.0215008033604935,0.018369675731301677,0.12477447843551076,0.13277968521973052,0.1055885984375378,0.11356871708129175
1974,10,1974.79,0.0033825879993331937,0.0032061806720093595,0.01869348313428275,0.013608018374579636,0.10902749710773041,0.12815331153631612,0.10502491423053305,0.11199775796013038
1974,11,1974.87,0.003731545576006917,0.0010833297885838044,0.015604148825875824,0.011879906331489812,0.10319566223609528,0.12112747558558667,0.10420687416835632,0.11024917633542718
1974,12,1974.96,0.004328891881694869,0.001557891876223642,0.013162965775927194,0.012660253211660972,0.11049076143244743,0.11332981191993702,0.10289591096303821,0.10846793443223211
1975,1,1975.04,0.0050046233459167845,0.003846289341956322,0.011671038088050825,0.013762916378955674,0.12678402766876318,0.10659575211061426,0.10075785952555452,0.10668815856165631
1975,2,1975.12,0.005598651835741013,0.006879737585731375,0.010904616071614394,0.013903793065410742,0.14620619457368295,0.10254980695371167,0.09770853360733199,0.10482546811454231
1975,3,1975.21,0.006137587491043681,0.010028984936847707,0.010692896410438501,0.01361339356695252,0.16554753240076223,0.10288784958320371,0.09408284805798071,0.10286718162347494
1975,4,1975.29,0.006834467450576572,0.013136097083886389,0.011270316572165576,0.014627944719064829,0.18336013712938531,0.108050467927196,0.09036029239048463,0.10089164580584328
1975,5,1975.37,0.007860078789507252,0.016071253548934995,0.012916166041109877,0.017518855402202573,0.19862256634743575,0.1170856992235203,0.08705768030908828,0.09897545271209171
1975,6,1975.46,0.009205421403211511,0.018154292112570768,0.01539160415910433,0.020825645095599365,0.2106996247138632,0.12851799115057344,0.08474036889332948,0.0971684171266118
1975,7,1975.54,0.01065545776408966,0.018099371899185947,0.017673697922919587,0.021622622845543032,0.218950770570058,0.1402734602860469,0.08375056580943317,0.09543984589544238
1975,8,1975.62,0.011880488672314447,0.015371912624434776,0.018621232694258243,0.018636231546363784,0.22341961546400502,0.1507449695606698,0.08407266203591345,0.09382344630486385
1975,9,1975.71,0.012605479843219417,0.010937562065667435,0.017706242728913347,0.013332089111742296,0.225270345497526,0.15940879430877677,0.08556402754511498,0.09254895927195203
1975,10,1975.79,0.012807684990836472,0.00694104369360977,0.015401113154177826,0.009092878839001046,0.22615842824529836,0.16572675026668277,0.08790814617153966,0.09190029595326964
1975,11,1975.87,0.012600877962496296,0.005023065584772305,0.012779206211694432,0.007906860585995462,0.2266408875748169,0.1694401901265958,0.09077371492616548,0.09209034307220992
1975,12,1975.96,0.012038817054062873,0.005423024317516645,0.010764603333008278,0.009233883079451916,0.22594346939517662,0.170988190883136,0.09388509094730113,0.09323287106260321
1976,1,1976.04,0.010939742961938548,0.007320517431239425,0.009653597904353951,0.01086992637778441,0.2225782286903179,0.17058449345663293,0.09681536519764453,0.0952097285827641
1976,2,1976.12,0.009216136395213084,0.009624053446952632,0.009210016074579832,0.011512060459302495,0.21651709807384223,0.16818198066345327,0.0992390100413991,0.09775581627845954
1976,3,1976.21,0.007063216786617809,0.01172195572312413,0.009242932839157485,0.011671014037257472,0.20951563601596043,0.1643151517971779,0.10118429981788314,0.10064589627156675
1976,4,1976.29,0.004937436965845886,0.013523731014125087,0.009966471176647083,0.013062374455846348,0.20312569189808521,0.1598841240309306,0.10284818400264524,0.10365980350215236
1976,5,1976.37,0.003246677611906611,0.014999473431682607,0.011647758838660172,0.016237996306028766,0.19758975439245996,0.1560530234093215,0.10443439392710392,0.10653507429865414
1976,6,1976.46,0.002184534340627961,0.015576437570746629,0.0140527066146908,0.019723452465414217,0.19288860884849962,0.15401382232778763,0.10606447425819777,0.10903923792128023
1976,7,1976.54,0.0017227595475603702,0.014075960114047591,0.016177426584717405,0.02058720373630711,0.18914752578593372,0.15387285870721437,0.1076197699363541,0.11097896218503996
1976,8,1976.62,0.001653906104728203,0.010061011783656476,0.01689971919193412,0.017558418323272783,0.18657090370265875,0.1546283836160761,0.10876181681750734,0.11223901356623042
1976,9,1976.71,0.0017446457210943303,0.004579635688043753,0.015709250998547204,0.012113368427996079,0.1849963444979026,0.15521128342692636,0.10938265865305007,0.11285728029616666
1976,10,1976.79,0.0019525875925286303,-0.0001595243552606002,0.013097152823878105,0.007651372870302709,0.1830426931447114,0.1541903535669292,0.10954322118288759,0.112949934517561
1976,11,1976.87,0.002301595168094389,-0.002478033171874441,0.010159606630071344,0.006180981283477658,0.17994971695664044,0.15042354350143028,0.10934200761300421,0.11270971275703873
1976,12,1976.96,0.002688232997494445,-0.002139102855795572,0.007847536475743334,0.0071846520135826295,0.17693812703455422,0.1439967494994033,0.10870360641790627,0.11235676776304009
1977,1,1977.04,0.0027178874469390886,-9.943080398903195e-06,0.00648359157407788,0.008482043411368061,0.1759540665974126,0.13557094426191887,0.10722191660001151,0.11195324668688214
1977,2,1977.12,0.002137961542099485,0.0027340589347756615,0.005844371698073623,0.00879314748496418,0.17773873274738017,0.1263261868693815,0.10464634010140961,0.11137484680003784
1977,3,1977.21,0.0010601431951644145,0.005392021124551893,0.00573331327246665,0.00864811966841567,0.18194199158740976,0.11821547344337867,0.10120261115448047,0.1104830001540195
1977,4,1977.29,-9.22907508866554e-05,0.007798843166710582,0.006346646983123507,0.00977658243194812,0.18719443976606515,0.1131126167763383,0.09737860999229722,0.10918883919275553
1977,5,1977.37,-0.0009096768483012626,0.009880504621023602,0.007941655611415159,0.012738124927318647,0.19236040439411198,0.11213167587458187,0.09363974987129828,0.10746987759073406
1977,6,1977.46,-0.0011690318762067767,0.011042433216426954,0.0102842447765865,0.01606019739648328,0.19730717660556324,0.11538536738529676,0.09027501473779931,0.10533923286244398
1977,7,1977.54,-0.0008427033268568195,0.010097759574994977,0.012374450900805925,0.016809618496209967,0.2016936341431592,0.12106432198655359,0.08726275035505424,0.1027748805281634
1977,8,1977.62,-8.002098582497163e-05,0.0066167669957934265,0.013095012351130524,0.013711184272298524,0.2040005660063086,0.12684680535608914,0.08441792449530533,0.09972155271481724
1977,9,1977.71,0.0009351656894876544,0.0016704568794084068,0.011937752516701195,0.008234165459032989,0.2024630241451951,0.13146181337262783,0.08185552797858475,0.0962320820561242
1977,10,1977.79,0.0022065180148540878,-0.002498100990419285,0.009393763152566107,0.0037691481697277,0.19575380508204177,0.13397293732656348,0.07980800333417606,0.09245201948295034
1977,11,1977.87,0.003745960387168605,-0.004172537662159338,0.0065649091972616435,0.0023267071680234406,0.18422293696325626,0.1336861094654657,0.07828555576818853,0.08861158790452588
1977,12,1977.96,0.005364825036616328,-0.0030952432449458927,0.004419016128486068,0.0034069978314989788,0.1703849996361413,0.13069225980465332,0.07695222912632863,0.08491771470491392
1978,1,1978.04,0.006531224626208654,-0.00014173619040105365,0.0033043692314440073,0.00485933931360583,0.15795173801367055,0.12513945859186226,0.0750547988672777,0.08126813362379987
1978,2,1978.12,0.006885340643824997,0.003471347071972264,0.0030129616581968835,0.005423612153972504,0.15028864554203575,0.11778741869850147,0.07210229715850025,0.07733366572969724
1978,3,1978.21,0.006491731042375314,0.006994696434735194,0.003345246799672834,0.005632145097305499,0.14980401706343535,0.1108494338690905,0.06831461125170704,0.0729453422566099
1978,4,1978.29,0.005764458132390625,0.010223794221623022,0.00448110305475385,0.007203838156547584,0.15649231852865064,0.10701651690205387,0.06434758152634745,0.06827481886003872
1978,5,1978.37,0.005139382084516201,0.013056231604028622,0.0066576030302386464,0.010697400060796293,0.16769255496549537,0.10769988779245636,0.06082302222953486,0.06367168973475669
1978,6,1978.46,0.004897102692271955,0.014880023524279109,0.009625609067549367,0.01465737341156629,0.17987273596829026,0.11247107401382861,0.058168086317852814,0.05944490363994972
