# Semihemispheric modelled mole fractions for HFC-143a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:19.684202+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1973,1,1973.0,-0.030941922051047867,0.07294168008765213,0.3426243139678079,-0.0014695167549122125,0.02624870743696886,0.10507782594555935,0.2742494771828331,0.09207048025613096,0.04878029214781449,0.058845535320592106,0.06915690653207998,0.06578966313813132,0.5242127577707331,0.6181409072281644,0.3881234778565627,0.38015258505040234
1973,2,1973.08,-0.012428053562894071,0.035326374145178134,0.3183649389885192,0.015311958559515249,0.034434572372315266,0.09416081732265105,0.27270196341663605,0.09500093867398182,0.051033329098364506,0.060560085863670135,0.07197947182043986,0.06780550209821834,0.3920046351105406,0.5877024999292606,0.38240771902826765,0.3705581707809573
1973,3,1973.17,-0.007512140195962215,0.02020529724637556,0.30390307667931926,0.02201366077272991,0.035462396265739424,0.08544391669468607,0.2621348686524245,0.09833570243587443,0.05319970507897409,0.06222956927779576,0.07408567124810764,0.07000607212485635,0.39799015990760495,0.5899273247199296,0.39095828481463407,0.3701840965750862
1973,4,1973.25,-0.006685097290574695,0.047654495282390706,0.278759896097321,-0.003899239336695718,0.02675106020821037,0.06475588374281616,0.22889830384271098,0.09377960242849229,0.05501992172449191,0.06356088273435484,0.07549003112524777,0.07206872277518353,0.2795352776095708,0.5235665949131053,0.38032965734183966,0.3641865913282984
1973,5,1973.33,-0.004416519255711996,0.07524315961894087,0.24217529549721353,-0.04520049981158981,0.021941690783969375,0.0635392941842583,0.1901332291757038,0.061917902111806256,0.0563161591491437,0.06445060711663735,0.07576239614325686,0.07315651422157661,0.13508309053062167,0.5321237579984845,0.37909441924225007,0.3638345022977604
1973,6,1973.42,-0.0005435055301872292,0.08673487783830189,0.20900114615782323,-0.08276278245391917,0.02454426096488132,0.06766887315724474,0.15690128671664264,0.02593424316238899,0.05744660624774596,0.06523139610882905,0.07523534869857636,0.07282827719611909,0.08416044575904295,0.5706061753100615,0.38866486969202857,0.36827726776419667
1973,7,1973.5,-0.009719829273993277,0.1652864030921361,0.22852258031956846,0.014590856911589572,0.019808913863983653,0.09937526433853099,0.11771029350796795,0.03349868968320478,0.058433587430336546,0.06601055880987489,0.07389525690718525,0.07171226222056462,0.10032920346328175,0.49973161126792737,0.37335331972991803,0.3605228153601155
1973,8,1973.58,-0.015987347803139627,0.26882069642538103,0.2807143304651157,0.1591702133160857,0.02100422590992706,0.18484534451395643,0.16072122392429594,0.11761463112763484,0.05936618305404919,0.06815539268531545,0.07348283354473599,0.07225795295293892,0.1644316958618145,0.52726816326804,0.3622471228286978,0.35475724033758227
1973,9,1973.67,-0.00607664043635319,0.3480361045637933,0.3487251769563192,0.26465563637314465,0.03716108763010368,0.25908916279828187,0.2364311155555133,0.21024063517710104,0.06111892624533128,0.07200263560193575,0.07618558327465098,0.07571664204739435,0.22380035129262857,0.6044732924696403,0.3634410174756158,0.3548266503866087
1973,10,1973.75,-0.000478886004291431,0.304880762577228,0.4025949929284465,0.20820149984490857,0.07530975728657875,0.27014702949894237,0.3075890247496334,0.2560856004894298,0.06437699840891369,0.07683682685872063,0.08173723838095975,0.08160561032423644,0.08891677334138061,0.5389656760047258,0.34826450737584225,0.34230400770349784
